time,cyklisté,chodci
Ikea,,Ikea,Olympia
2020-07-20 03:00,53650,32165,46815,31951
2020-07-20 04:00,53650,32165,46815,31951
2020-07-20 05:00,53650,32167,46816,31951
2020-07-20 06:00,53653,32167,46819,31951
2020-07-20 07:00,53674,32167,46846,31951
2020-07-20 08:00,53712,32170,46880,31953
2020-07-20 09:00,53749,32174,46921,31958
2020-07-20 10:00,53778,32181,46948,31965
2020-07-20 11:00,53814,32195,47002,31982
2020-07-20 12:00,53849,32348,47082,32107
2020-07-20 13:00,53906,32366,47155,32134
2020-07-20 14:00,53937,32374,47206,32143
2020-07-20 15:00,53993,32383,47295,32157
2020-07-20 16:00,54102,32401,47373,32176
2020-07-20 17:00,54183,32418,47454,32196
2020-07-20 18:00,54257,32434,47508,32205
2020-07-20 19:00,54315,32449,47611,32224
2020-07-20 20:00,54400,32476,47691,32265
2020-07-20 21:00,54400,32476,47691,32265
2020-07-20 22:00,54400,32476,47691,32265
2020-07-20 23:00,54481,32519,47762,32338
2020-07-21 00:00,54489,32521,47764,32339
2020-07-21 01:00,54489,32523,47764,32340
2020-07-21 02:00,54490,32523,47764,32340
2020-07-21 03:00,54498,32528,47768,32349
2020-07-21 04:00,54498,32528,47768,32349
2020-07-21 05:00,54499,32528,47768,32349
2020-07-21 06:00,54501,32528,47771,32349
2020-07-21 07:00,54516,32530,47796,32350
2020-07-21 08:00,54560,32530,47832,32351
2020-07-21 09:00,54582,32531,47868,32353
2020-07-21 10:00,54594,32533,47876,32356
2020-07-21 11:00,54594,32535,47882,32356
2020-07-21 12:00,54599,32538,47890,32357
2020-07-21 13:00,54609,32544,47901,32365
2020-07-21 14:00,54626,32550,47919,32369
2020-07-21 15:00,54638,32563,47946,32383
2020-07-21 16:00,54688,32585,48055,32401
2020-07-21 17:00,54779,32610,48173,32428
2020-07-21 18:00,54884,32629,48330,32473
2020-07-21 19:00,55006,32671,48480,32524
2020-07-21 20:00,55168,32748,48620,32589
2020-07-21 21:00,55168,32748,48620,32589
2020-07-21 22:00,55168,32748,48620,32589
2020-07-21 23:00,55292,32794,48702,32648
2020-07-22 00:00,55297,32796,48702,32651
2020-07-22 01:00,55298,32803,48702,32657
2020-07-22 02:00,55298,32805,48702,32658
2020-07-22 03:00,55298,32805,48702,32658
2020-07-22 04:00,55298,32806,48702,32659
2020-07-22 05:00,55298,32808,48703,32659
2020-07-22 06:00,55302,32808,48706,32659
2020-07-22 07:00,55325,32809,48738,32659
2020-07-22 08:00,55370,32810,48787,32665
2020-07-22 09:00,55413,32817,48840,32673
2020-07-22 10:00,55443,32831,48880,32686
2020-07-22 11:00,55479,32846,48927,32697
2020-07-22 12:00,55530,32917,49031,32785
2020-07-22 13:00,55570,32934,49102,32804
2020-07-22 14:00,55570,32934,49102,32804
2020-07-22 15:00,55623,32953,49159,32818
2020-07-22 16:00,55700,32978,49263,32839
2020-07-22 17:00,55807,32998,49394,32859
2020-07-22 18:00,55956,33030,49575,32888
2020-07-22 19:00,56116,33065,49756,32933
2020-07-22 20:00,56268,33149,49903,32990
2020-07-22 21:00,56268,33149,49903,32990
2020-07-22 22:00,56268,33149,49903,32990
2020-07-22 23:00,56519,33234,50060,33099
2020-07-23 00:00,56527,33234,50072,33101
2020-07-23 01:00,56533,33234,50075,33101
2020-07-23 02:00,56536,33234,50077,33101
2020-07-23 03:00,56536,33234,50077,33104
2020-07-23 05:00,56536,33236,50077,33104
2020-07-23 06:00,56540,33237,50081,33104
2020-07-23 07:00,56563,33237,50103,33104
2020-07-23 08:00,56603,33239,50146,33109
2020-07-23 09:00,56643,33242,50194,33110
2020-07-23 10:00,56681,33253,50290,33117
2020-07-23 11:00,56712,33259,50336,33136
2020-07-23 12:00,56756,33289,50412,33172
2020-07-23 13:00,56906,33306,50541,33193
2020-07-23 14:00,56980,33313,50592,33205
2020-07-23 15:00,57039,33325,50671,33215
2020-07-23 16:00,57131,33336,50756,33228
2020-07-23 17:00,57244,33361,50868,33258
2020-07-23 18:00,57346,33379,51003,33282
2020-07-23 19:00,57467,33421,51165,33327
2020-07-23 20:00,57620,33479,51294,33366
2020-07-23 21:00,57620,33479,51294,33366
2020-07-23 22:00,57620,33479,51294,33366
2020-07-23 23:00,57738,33552,51369,33429
2020-07-24 00:00,57745,33552,51373,33430
2020-07-24 01:00,57747,33552,51374,33430
2020-07-24 02:00,57747,33552,51374,33430
2020-07-24 03:00,57747,33552,51376,33430
2020-07-24 04:00,57747,33552,51376,33430
2020-07-24 05:00,57747,33552,51376,33430
2020-07-24 06:00,57752,33552,51381,33430
2020-07-24 07:00,57761,33553,51395,33431
2020-07-24 08:00,57785,33554,51416,33433
2020-07-24 09:00,57805,33558,51444,33434
2020-07-24 10:00,57820,33569,51474,33444
2020-07-24 11:00,57863,33582,51516,33463
2020-07-24 12:00,57904,33598,51589,33487
2020-07-24 13:00,57951,33615,51651,33501
2020-07-24 14:00,58008,33622,51702,33506
2020-07-24 15:00,58052,33633,51747,33513
2020-07-24 16:00,58143,33648,51848,33532
2020-07-24 17:00,58227,33666,51939,33556
2020-07-24 18:00,58289,33692,52007,33580
2020-07-24 19:00,58367,33714,52092,33609
2020-07-24 20:00,58440,33744,52160,33634
2020-07-24 21:00,58440,33744,52160,33634
2020-07-24 22:00,58440,33744,52160,33634
2020-07-24 23:00,58512,33767,52198,33659
2020-07-25 00:00,58519,33768,52200,33663
2020-07-25 01:00,58520,33776,52202,33666
2020-07-25 02:00,58523,33778,52203,33666
2020-07-25 03:00,58523,33780,52203,33666
2020-07-25 04:00,58525,33780,52203,33666
2020-07-25 05:00,58525,33780,52203,33666
2020-07-25 06:00,58526,33790,52203,33667
2020-07-25 07:00,58529,33791,52205,33669
2020-07-25 08:00,58535,33794,52213,33671
2020-07-25 09:00,58545,33798,52229,33678
2020-07-25 10:00,58566,33819,52269,33697
2020-07-25 11:00,58593,33838,52362,33727
2020-07-25 12:00,58644,33900,52557,33769
2020-07-25 13:00,58727,33939,52699,33807
2020-07-25 14:00,58804,33962,52811,33827
2020-07-25 15:00,58904,33997,52901,33854
2020-07-25 16:00,59015,34038,52991,33888
2020-07-25 17:00,59103,34069,53061,33914
2020-07-25 18:00,59191,34099,53180,33945
2020-07-25 19:00,59311,34127,53274,33967
2020-07-25 20:00,59410,34169,53334,34001
2020-07-25 21:00,59410,34169,53334,34001
2020-07-25 22:00,59410,34169,53334,34001
2020-07-25 23:00,59471,34192,53355,34020
2020-07-26 00:00,59474,34194,53356,34020
2020-07-26 01:00,59474,34196,53356,34020
2020-07-26 02:00,59474,34198,53356,34020
2020-07-26 03:00,59474,34198,53357,34020
2020-07-26 04:00,59474,34198,53357,34020
2020-07-26 05:00,59474,34198,53357,34020
2020-07-26 06:00,59475,34198,53358,34025
2020-07-26 07:00,59477,34199,53364,34031
2020-07-26 08:00,59487,34202,53379,34033
2020-07-26 09:00,59498,34210,53400,34046
2020-07-26 10:00,59516,34224,53442,34061
2020-07-26 11:00,59568,34254,53548,34100
2020-07-26 12:00,59750,34365,53778,34220
2020-07-26 13:00,59882,34432,53958,34274
2020-07-26 14:00,59985,34458,54070,34312
2020-07-26 15:00,60068,34493,54175,34335
2020-07-26 16:00,60219,34525,54295,34374
2020-07-26 17:00,60371,34564,54437,34417
2020-07-26 18:00,60479,34581,54492,34427
2020-07-26 19:00,60584,34603,54580,34440
2020-07-26 20:00,60655,34628,54643,34473
2020-07-26 21:00,60655,34628,54643,34473
2020-07-26 22:00,60655,34628,54643,34473
2020-07-26 23:00,60714,34644,54667,34496
2020-07-27 00:00,60715,34644,54670,34496
2020-07-27 01:00,60718,34646,54672,34496
2020-07-27 02:00,60718,34646,54672,34496
2020-07-27 03:00,60719,34647,54674,34496
2020-07-27 04:00,60720,34647,54674,34496
2020-07-27 05:00,60720,34647,54675,34496
2020-07-27 06:00,60724,34648,54677,34497
2020-07-27 07:00,60739,34650,54691,34497
2020-07-27 08:00,60783,34652,54726,34500
2020-07-27 09:00,60816,34652,54765,34501
2020-07-27 10:00,60855,34659,54792,34510
2020-07-27 11:00,60888,34666,54848,34518
2020-07-27 12:00,60922,34699,54931,34534
2020-07-27 13:00,60969,34711,54989,34547
2020-07-27 14:00,61048,34719,55049,34557
2020-07-27 15:00,61101,34725,55098,34565
2020-07-27 16:00,61144,34738,55169,34579
2020-07-27 17:00,61235,34758,55259,34588
2020-07-27 18:00,61331,34769,55394,34603
2020-07-27 19:00,61443,34782,55561,34618
2020-07-27 20:00,61560,34826,55694,34646
2020-07-27 21:00,61560,34826,55694,34646
2020-07-27 22:00,61560,34826,55694,34646
2020-07-27 23:00,61651,34866,55750,34686
2020-07-28 00:00,61658,34871,55753,34688
2020-07-28 01:00,61660,34871,55754,34689
2020-07-28 02:00,61660,34871,55754,34689
2020-07-28 03:00,61662,34871,55754,34689
2020-07-28 04:00,61662,34871,55754,34689
2020-07-28 05:00,61663,34871,55754,34689
2020-07-28 06:00,61665,34872,55755,34689
2020-07-28 07:00,61680,34875,55772,34689
2020-07-28 08:00,61738,34876,55832,34691
2020-07-28 09:00,61787,34878,55880,34697
2020-07-28 10:00,61823,34882,55917,34711
2020-07-28 11:00,61855,34894,55986,34725
2020-07-28 12:00,61897,34904,56057,34737
2020-07-28 13:00,61945,34909,56110,34746
2020-07-28 14:00,62086,34913,56246,34756
2020-07-28 15:00,62126,34921,56302,34766
2020-07-28 16:00,62156,34926,56334,34773
2020-07-28 17:00,62211,34940,56423,34784
2020-07-28 18:00,62299,34945,56533,34787
2020-07-28 19:00,62390,34959,56636,34806
2020-07-28 20:00,62512,34981,56741,34825
2020-07-28 21:00,62512,34981,56741,34825
2020-07-28 22:00,62512,34981,56742,34825
2020-07-28 23:00,62536,34981,56749,34827
2020-07-29 00:00,62540,34982,56751,34827
2020-07-29 01:00,62543,34984,56753,34827
2020-07-29 02:00,62544,34984,56753,34827
2020-07-29 03:00,62545,34984,56753,34827
2020-07-29 04:00,62546,34984,56753,34827
2020-07-29 05:00,62546,34984,56753,34827
2020-07-29 06:00,62548,34984,56755,34827
2020-07-29 07:00,62564,34984,56776,34827
2020-07-29 08:00,62618,34985,56807,34829
2020-07-29 09:00,62655,34991,56847,34832
2020-07-29 10:00,62688,35000,56890,34837
2020-07-29 11:00,62720,35009,56946,34852
2020-07-29 12:00,62753,35029,57000,34879
2020-07-29 13:00,62885,35040,57113,34894
2020-07-29 14:00,63024,35042,57269,34907
2020-07-29 15:00,63053,35054,57313,34917
2020-07-29 16:00,63103,35071,57383,34926
2020-07-29 17:00,63103,35071,57383,34926
2020-07-29 18:00,63199,35082,57498,34943
2020-07-29 19:00,63325,35101,57638,34956
2020-07-29 20:00,63463,35154,57775,34992
2020-07-29 21:00,63593,35239,57921,35083
2020-07-29 22:00,63593,35239,57921,35083
2020-07-29 23:00,63593,35239,57921,35083
2020-07-30 00:00,63593,35239,57921,35083
2020-07-30 01:00,63596,35241,57923,35083
2020-07-30 02:00,63597,35241,57923,35083
2020-07-30 03:00,63599,35241,57925,35083
2020-07-30 04:00,63599,35241,57925,35083
2020-07-30 05:00,63599,35241,57925,35083
2020-07-30 06:00,63599,35241,57925,35083
2020-07-30 07:00,63614,35242,57941,35084
2020-07-30 08:00,63670,35243,57978,35088
2020-07-30 09:00,63670,35243,57978,35088
2020-07-30 10:00,63697,35253,58017,35098
2020-07-30 11:00,63697,35253,58017,35098
2020-07-30 12:00,63697,35253,58017,35098
2020-07-30 13:00,63697,35253,58017,35098
2020-07-30 15:00,63697,35253,58017,35098
2020-07-30 16:00,63738,35258,58067,35104
2020-07-30 17:00,63780,35271,58131,35111
2020-07-30 18:00,63880,35275,58235,35116
2020-07-30 19:00,63965,35296,58371,35134
2020-07-30 20:00,64065,35329,58482,35166
2020-07-30 21:00,64065,35329,58482,35166
2020-07-30 22:00,64097,35342,58498,35177
2020-07-30 23:00,64128,35359,58510,35187
2020-07-31 00:00,64132,35362,58511,35189
2020-07-31 01:00,64135,35362,58512,35189
2020-07-31 02:00,64136,35363,58514,35191
2020-07-31 03:00,64141,35363,58520,35191
2020-07-31 04:00,64141,35363,58520,35191
2020-07-31 05:00,64141,35364,58520,35193
2020-07-31 06:00,64143,35366,58521,35193
2020-07-31 07:00,64161,35367,58536,35194
2020-07-31 08:00,64200,35370,58563,35196
2020-07-31 09:00,64229,35376,58602,35207
2020-07-31 10:00,64266,35381,58656,35219
2020-07-31 11:00,64302,35395,58718,35239
2020-07-31 12:00,64350,35422,58782,35264
2020-07-31 13:00,64407,35449,58840,35296
2020-07-31 14:00,64545,35453,58935,35304
2020-07-31 15:00,64587,35469,58988,35315
2020-07-31 16:00,64634,35474,59039,35319
2020-07-31 17:00,64698,35476,59110,35323
2020-07-31 18:00,64774,35479,59182,35324
2020-07-31 19:00,64873,35493,59280,35336
2020-07-31 20:00,64944,35521,59362,35355
2020-07-31 21:00,64944,35521,59362,35355
2020-07-31 22:00,64996,35547,59393,35369
2020-07-31 23:00,65029,35555,59404,35373
2020-08-01 00:00,65039,35555,59405,35374
2020-08-01 01:00,65039,35557,59405,35375
2020-08-01 02:00,65039,35557,59405,35375
2020-08-01 03:00,65039,35557,59406,35375
2020-08-01 04:00,65039,35557,59406,35375
2020-08-01 05:00,65040,35557,59409,35375
2020-08-01 06:00,65042,35557,59409,35375
2020-08-01 07:00,65046,35557,59414,35375
2020-08-01 08:00,65053,35558,59427,35378
2020-08-01 09:00,65066,35561,59468,35389
2020-08-01 10:00,65091,35578,59521,35409
2020-08-01 11:00,65136,35581,59630,35427
2020-08-01 12:00,65226,35610,59775,35492
2020-08-01 13:00,65305,35626,59891,35510
2020-08-01 14:00,65391,35632,59970,35517
2020-08-01 15:00,65452,35643,60051,35531
2020-08-01 16:00,65513,35659,60083,35548
2020-08-01 17:00,65559,35664,60136,35556
2020-08-01 18:00,65559,35664,60136,35556
2020-08-01 19:00,65559,35664,60136,35556
2020-08-01 20:00,65559,35664,60136,35556
2020-08-01 21:00,65559,35664,60136,35556
2020-08-01 22:00,65575,35672,60151,35567
2020-08-01 23:00,65602,35682,60152,35574
2020-08-02 00:00,65603,35684,60152,35574
2020-08-02 01:00,65603,35684,60152,35574
2020-08-02 02:00,65603,35684,60152,35574
2020-08-02 03:00,65603,35684,60152,35574
2020-08-02 04:00,65603,35684,60152,35574
2020-08-02 05:00,65603,35684,60152,35574
2020-08-02 06:00,65603,35684,60152,35574
2020-08-02 07:00,65607,35685,60154,35575
2020-08-02 08:00,65613,35686,60158,35578
2020-08-02 09:00,65629,35692,60183,35588
2020-08-02 10:00,65629,35692,60183,35588
2020-08-02 11:00,65672,35730,60277,35648
2020-08-02 12:00,65741,35792,60416,35704
2020-08-02 13:00,65844,35834,60536,35736
2020-08-02 14:00,65844,35834,60536,35736
2020-08-02 15:00,65844,35834,60536,35736
2020-08-02 16:00,65844,35834,60536,35736
2020-08-02 17:00,65978,35869,60647,35769
2020-08-02 18:00,65978,35869,60647,35769
2020-08-02 19:00,66133,35925,60799,35826
2020-08-02 20:00,66133,35925,60799,35826
2020-08-02 21:00,66133,35925,60799,35826
2020-08-02 22:00,66133,35925,60799,35826
2020-08-02 23:00,66147,35930,60802,35832
2020-08-03 00:00,66147,35930,60802,35832
2020-08-03 01:00,66147,35930,60802,35832
2020-08-03 02:00,66147,35930,60802,35832
2020-08-03 03:00,66147,35930,60802,35832
2020-08-03 04:00,66147,35930,60802,35832
2020-08-03 05:00,66147,35930,60802,35832
2020-08-03 06:00,66148,35930,60803,35832
2020-08-03 07:00,66151,35932,60809,35835
2020-08-03 08:00,66151,35932,60809,35835
2020-08-03 09:00,66151,35932,60809,35835
2020-08-03 10:00,66158,35933,60817,35836
2020-08-03 11:00,66159,35933,60818,35836
2020-08-03 12:00,66159,35933,60819,35836
2020-08-03 13:00,66159,35933,60819,35836
2020-08-03 14:00,66159,35933,60819,35836
2020-08-03 15:00,66159,35933,60819,35836
2020-08-03 16:00,66162,35934,60821,35837
2020-08-03 17:00,66162,35934,60821,35837
2020-08-03 18:00,66162,35934,60821,35837
2020-08-03 19:00,66162,35934,60821,35837
2020-08-03 20:00,66162,35934,60821,35837
2020-08-03 21:00,66162,35934,60821,35837
2020-08-03 22:00,66162,35934,60821,35837
2020-08-03 23:00,66165,35935,60822,35837
2020-08-04 00:00,66165,35935,60823,35837
2020-08-04 01:00,66166,35935,60824,35837
2020-08-04 02:00,66166,35937,60824,35837
2020-08-04 03:00,66166,35937,60824,35837
2020-08-04 04:00,66166,35937,60824,35837
2020-08-04 05:00,66166,35937,60824,35838
2020-08-04 06:00,66166,35938,60825,35839
2020-08-04 07:00,66170,35942,60829,35843
2020-08-04 08:00,66176,35942,60835,35843
2020-08-04 09:00,66176,35942,60838,35844
2020-08-04 10:00,66176,35942,60838,35844
2020-08-04 11:00,66176,35943,60841,35848
2020-08-04 12:00,66176,35943,60841,35848
2020-08-04 13:00,66176,35943,60841,35848
2020-08-04 14:00,66176,35943,60841,35848
2020-08-04 15:00,66176,35943,60841,35848
2020-08-04 16:00,66201,35950,60853,35850
2020-08-04 17:00,66225,35956,60878,35864
2020-08-04 18:00,66236,35964,60882,35876
2020-08-04 19:00,66244,35977,60898,35881
2020-08-04 20:00,66244,35977,60898,35881
2020-08-04 21:00,66244,35977,60898,35881
2020-08-04 22:00,66257,35985,60917,35885
2020-08-04 23:00,66258,35985,60917,35886
2020-08-05 00:00,66258,35985,60917,35886
2020-08-05 01:00,66258,35985,60917,35886
2020-08-05 02:00,66259,35985,60917,35886
2020-08-05 03:00,66259,35985,60917,35886
2020-08-05 04:00,66259,35985,60917,35886
2020-08-05 05:00,66259,35985,60918,35886
2020-08-05 06:00,66259,35985,60918,35886
2020-08-05 07:00,66269,35990,60941,35889
2020-08-05 08:00,66294,35993,60968,35895
2020-08-05 09:00,66294,35993,60968,35895
2020-08-05 10:00,66313,35999,60988,35901
2020-08-05 11:00,66330,36002,61005,35904
2020-08-05 12:00,66348,36006,61037,35911
2020-08-05 13:00,66381,36012,61067,35916
2020-08-05 14:00,66399,36023,61091,35932
2020-08-05 15:00,66442,36035,61138,35941
2020-08-05 16:00,66492,36043,61194,35951
2020-08-05 17:00,66559,36057,61273,35975
2020-08-05 18:00,66639,36066,61361,35986
2020-08-05 19:00,66739,36080,61496,36006
2020-08-05 20:00,66739,36080,61496,36006
2020-08-05 21:00,66739,36080,61496,36006
2020-08-05 22:00,66832,36094,61594,36030
2020-08-05 23:00,66858,36140,61601,36047
2020-08-06 00:00,66867,36140,61604,36047
2020-08-06 01:00,66868,36141,61609,36047
2020-08-06 02:00,66869,36141,61609,36047
2020-08-06 03:00,66869,36141,61611,36047
2020-08-06 04:00,66869,36142,61611,36052
2020-08-06 05:00,66869,36144,61611,36052
2020-08-06 06:00,66869,36144,61612,36052
2020-08-06 07:00,66885,36145,61635,36052
2020-08-06 08:00,66912,36148,61673,36056
2020-08-06 09:00,66957,36152,61722,36063
2020-08-06 10:00,66983,36163,61757,36071
2020-08-06 11:00,67004,36169,61810,36085
2020-08-06 12:00,67062,36179,61877,36101
2020-08-06 13:00,67104,36209,61964,36130
2020-08-06 14:00,67158,36222,62040,36139
2020-08-06 15:00,67210,36239,62104,36151
2020-08-06 16:00,67299,36251,62213,36170
2020-08-06 17:00,67408,36272,62324,36198
2020-08-06 18:00,67541,36291,62449,36238
2020-08-06 19:00,67686,36339,62606,36302
2020-08-06 20:00,67686,36339,62606,36302
2020-08-06 21:00,67686,36339,62606,36302
2020-08-06 22:00,67756,36389,62675,36338
2020-08-06 23:00,67783,36405,62680,36346
2020-08-07 00:00,67783,36407,62682,36347
2020-08-07 01:00,67784,36407,62685,36348
2020-08-07 02:00,67789,36407,62686,36348
2020-08-07 03:00,67790,36407,62687,36348
2020-08-07 04:00,67791,36407,62687,36348
2020-08-07 05:00,67791,36407,62687,36348
2020-08-07 06:00,67792,36407,62688,36348
2020-08-07 07:00,67810,36408,62705,36348
2020-08-07 08:00,67848,36410,62747,36354
2020-08-07 09:00,67878,36411,62794,36359
2020-08-07 10:00,67907,36424,62826,36376
2020-08-07 11:00,67940,36457,62923,36453
2020-08-07 12:00,67976,36482,62993,36478
2020-08-07 13:00,68040,36499,63045,36500
2020-08-07 14:00,68105,36512,63157,36512
2020-08-07 15:00,68144,36528,63196,36519
2020-08-07 16:00,68195,36537,63252,36536
2020-08-07 17:00,68259,36548,63318,36548
2020-08-07 18:00,68334,36557,63378,36559
2020-08-07 19:00,68430,36585,63505,36589
2020-08-07 20:00,68430,36585,63505,36589
2020-08-07 21:00,68430,36585,63505,36589
2020-08-07 22:00,68542,36624,63617,36632
2020-08-07 23:00,68564,36634,63632,36638
2020-08-08 00:00,68575,36638,63633,36639
2020-08-08 01:00,68578,36638,63633,36639
2020-08-08 02:00,68579,36638,63633,36641
2020-08-08 03:00,68580,36638,63633,36641
2020-08-08 04:00,68580,36638,63634,36641
2020-08-08 05:00,68580,36638,63634,36642
2020-08-08 06:00,68580,36639,63635,36642
2020-08-08 07:00,68582,36641,63635,36643
2020-08-08 08:00,68589,36645,63652,36647
2020-08-08 09:00,68604,36653,63691,36658
2020-08-08 10:00,68629,36678,63741,36685
2020-08-08 11:00,68660,36694,63831,36723
2020-08-08 12:00,68724,36727,63977,36751
2020-08-08 13:00,68822,36755,64097,36790
2020-08-08 14:00,68889,36770,64179,36802
2020-08-08 15:00,68933,36787,64242,36812
2020-08-08 16:00,68984,36800,64294,36828
2020-08-08 17:00,69031,36815,64320,36839
2020-08-08 18:00,69097,36826,64386,36848
2020-08-08 19:00,69157,36843,64461,36861
2020-08-08 20:00,69251,36865,64512,36887
2020-08-08 21:00,69251,36865,64512,36887
2020-08-08 22:00,69275,36869,64525,36897
2020-08-08 23:00,69318,36887,64533,36900
2020-08-09 00:00,69329,36907,64535,36914
2020-08-09 01:00,69331,36907,64538,36914
2020-08-09 02:00,69333,36907,64539,36914
2020-08-09 03:00,69333,36907,64540,36915
2020-08-09 04:00,69333,36909,64541,36915
2020-08-09 05:00,69333,36909,64541,36915
2020-08-09 06:00,69333,36909,64542,36915
2020-08-09 07:00,69333,36910,64543,36915
2020-08-09 08:00,69339,36912,64560,36919
2020-08-09 09:00,69362,36919,64597,36929
2020-08-09 10:00,69406,36943,64650,36963
2020-08-09 11:00,69445,36974,64720,37006
2020-08-09 12:00,69507,36996,64831,37036
2020-08-09 13:00,69593,37014,64927,37060
2020-08-09 14:00,69659,37024,65005,37068
2020-08-09 15:00,69712,37034,65057,37076
2020-08-09 16:00,69781,37047,65119,37092
2020-08-09 17:00,69855,37057,65160,37105
2020-08-09 18:00,69908,37067,65212,37111
2020-08-09 19:00,70028,37101,65326,37144
2020-08-09 20:00,70119,37120,65411,37165
2020-08-09 21:00,70119,37120,65411,37165
2020-08-09 22:00,70178,37148,65437,37189
2020-08-09 23:00,70190,37156,65442,37198
2020-08-10 00:00,70191,37156,65446,37198
2020-08-10 01:00,70192,37156,65448,37198
2020-08-10 02:00,70192,37156,65448,37198
2020-08-10 03:00,70192,37184,65448,37225
2020-08-10 04:00,70192,37184,65448,37225
2020-08-10 06:00,70196,37184,65449,37225
2020-08-10 07:00,70216,37185,65465,37230
2020-08-10 08:00,70265,37194,65512,37238
2020-08-10 09:00,70306,37205,65552,37243
2020-08-10 10:00,70343,37214,65595,37267
2020-08-10 11:00,70378,37236,65642,37285
2020-08-10 12:00,70400,37248,65683,37293
2020-08-10 13:00,70444,37265,65718,37302
2020-08-10 14:00,70477,37268,65759,37308
2020-08-10 15:00,70501,37278,65777,37314
2020-08-10 16:00,70544,37288,65845,37322
2020-08-10 17:00,70595,37292,65899,37324
2020-08-10 18:00,70686,37307,65995,37335
2020-08-10 19:00,70785,37330,66099,37370
2020-08-10 20:00,70866,37357,66208,37399
2020-08-10 21:00,70866,37357,66208,37399
2020-08-10 22:00,70927,37402,66232,37426
2020-08-10 23:00,70945,37419,66238,37433
2020-08-11 00:00,70951,37420,66246,37433
2020-08-11 01:00,70951,37420,66246,37433
2020-08-11 02:00,70951,37420,66247,37433
2020-08-11 03:00,70953,37420,66248,37433
2020-08-11 04:00,70953,37420,66249,37433
2020-08-11 05:00,70953,37421,66249,37436
2020-08-11 06:00,70960,37423,66250,37438
2020-08-11 07:00,70978,37425,66266,37441
2020-08-11 08:00,71019,37428,66309,37444
2020-08-11 09:00,71055,37438,66363,37449
2020-08-11 10:00,71100,37456,66394,37454
2020-08-11 11:00,71130,37469,66435,37469
2020-08-11 12:00,71168,37510,66501,37520
2020-08-11 13:00,71199,37526,66538,37536
2020-08-11 14:00,71281,37541,66586,37549
2020-08-11 15:00,71312,37553,66622,37558
2020-08-11 16:00,71372,37560,66681,37570
2020-08-11 17:00,71444,37575,66761,37577
2020-08-11 18:00,71518,37587,66852,37589
2020-08-11 19:00,71610,37603,66946,37624
2020-08-11 20:00,71706,37690,67053,37696
2020-08-11 21:00,71706,37690,67053,37696
2020-08-11 22:00,71796,37749,67113,37754
2020-08-11 23:00,71820,37758,67121,37760
2020-08-12 00:00,71824,37760,67124,37764
2020-08-12 01:00,71828,37760,67125,37764
2020-08-12 02:00,71828,37760,67126,37765
2020-08-12 03:00,71830,37761,67126,37766
2020-08-12 04:00,71830,37761,67126,37766
2020-08-12 05:00,71830,37761,67126,37766
2020-08-12 06:00,71835,37762,67130,37766
2020-08-12 07:00,71853,37763,67149,37767
2020-08-12 08:00,71896,37767,67201,37773
2020-08-12 09:00,71937,37778,67253,37781
2020-08-12 10:00,71976,37793,67295,37800
2020-08-12 11:00,72013,37802,67350,37817
2020-08-12 12:00,72049,37856,67412,37858
2020-08-12 13:00,72049,37856,67412,37858
2020-08-12 14:00,72049,37856,67412,37858
2020-08-12 15:00,72086,37870,67460,37869
2020-08-12 16:00,72124,37876,67518,37875
2020-08-12 17:00,72180,37885,67590,37878
2020-08-12 18:00,72256,37905,67669,37893
2020-08-12 19:00,72338,37956,67783,37932
2020-08-12 20:00,72429,37998,67910,37967
2020-08-12 21:00,72429,37998,67910,37967
2020-08-12 22:00,72502,38020,67940,37980
2020-08-12 23:00,72532,38027,67951,37983
2020-08-13 00:00,72538,38033,67956,37985
2020-08-13 01:00,72538,38033,67957,37985
2020-08-13 02:00,72540,38033,67958,37985
2020-08-13 03:00,72541,38034,67959,37985
2020-08-13 04:00,72541,38035,67960,37985
2020-08-13 05:00,72542,38036,67961,37985
2020-08-13 06:00,72545,38036,67962,37985
2020-08-13 07:00,72562,38037,67981,37989
2020-08-13 08:00,72620,38045,68030,37994
2020-08-13 09:00,72659,38053,68092,38001
2020-08-13 10:00,72698,38063,68119,38020
2020-08-13 11:00,72723,38072,68181,38031
2020-08-13 12:00,72752,38093,68239,38068
2020-08-13 13:00,72797,38104,68272,38078
2020-08-13 14:00,72849,38112,68318,38083
2020-08-13 15:00,72873,38115,68365,38093
2020-08-13 16:00,72906,38126,68409,38101
2020-08-13 17:00,72971,38140,68505,38114
2020-08-13 18:00,73052,38146,68609,38132
2020-08-13 19:00,73143,38168,68729,38159
2020-08-13 20:00,73143,38168,68729,38159
2020-08-13 21:00,73143,38168,68729,38159
2020-08-13 22:00,73258,38213,68841,38204
2020-08-13 23:00,73286,38216,68857,38205
2020-08-14 00:00,73295,38216,68863,38209
2020-08-14 01:00,73295,38218,68866,38209
2020-08-14 02:00,73295,38218,68867,38211
2020-08-14 03:00,73295,38222,68867,38213
2020-08-14 04:00,73295,38222,68868,38213
2020-08-14 05:00,73295,38223,68870,38213
2020-08-14 06:00,73298,38223,68874,38213
2020-08-14 07:00,73316,38226,68888,38218
2020-08-14 08:00,73344,38231,68923,38222
2020-08-14 09:00,73375,38237,68961,38230
2020-08-14 10:00,73391,38249,69005,38242
2020-08-14 11:00,73433,38290,69058,38268
2020-08-14 12:00,73478,38305,69130,38289
